BASE/pancakes/yUgbXw;GGP_BASE_PROVER;2015-04-26;true;;30000;656212;16537
BASE/wargame03/klXI8w;GGP_BASE_PROVER;2015-04-26;true;;30000;19398;3050
BASE/hanoi7_bugfix/3gdnFw;GGP_BASE_PROVER;2015-04-26;true;;30000;197539;1555
BASE/blocks2player/wnTLOQ;GGP_BASE_PROVER;2015-04-26;true;;30000;206416;11467
DRESDEN/connectfour/5tc-Mg;GGP_BASE_PROVER;2015-04-26;true;;30000;30611;1356
BASE/quarto/EwBMVQ;GGP_BASE_PROVER;2015-04-26;true;;30000;42252;1790
BASE/quad_5x5/JAEP5g;GGP_BASE_PROVER;2015-04-26;true;;30000;2506;168
BASE/dotsAndBoxes/EHwA_w;GGP_BASE_PROVER;2015-04-26;true;;30000;18397;306
BASE/pacman2p/4LEdQg;GGP_BASE_PROVER;2015-04-26;true;;30000;27643;568
DRESDEN/latenttictactoe/kITHKg;GGP_BASE_PROVER;2015-04-26;true;;30000;52727;4993
DRESDEN/uf20-020.cnf.SAT.satlike/WbqXoA;GGP_BASE_PROVER;2015-04-26;true;;30000;13789;689
BASE/mineClearingSmall/frsbvw;GGP_BASE_PROVER;2015-04-26;true;;30002;10295;845
DRESDEN/breakthrough/z4hK7Q;GGP_BASE_PROVER;2015-04-26;true;;30000;15365;234
STANFORD/bestbuttonsandlights/nm0wEA;GGP_BASE_PROVER;2015-04-26;true;;30000;345020;57503
STANFORD/skirmish/w4V6Vw;GGP_BASE_PROVER;2015-04-26;true;;30023;1231;12
BASE/factoringImpossibleTurtleBrain/kcBhdw;GGP_BASE_PROVER;2015-04-26;true;;30052;435;5
DRESDEN/four_way_battle/xSOQXA;GGP_BASE_PROVER;2015-04-26;true;;30002;7810;252
DRESDEN/snake_2008/E56l3A;GGP_BASE_PROVER;2015-04-26;true;;30000;12104;745
BASE/ttcc4_2player_alt/ZEJvYA;GGP_BASE_PROVER;2015-04-26;true;;30000;28650;788
BASE/crissrace/ERWGDA;GGP_BASE_PROVER;2015-04-26;true;;30000;28269;634
STANFORD/buttonsandlights/eyhJpA;GGP_BASE_PROVER;2015-04-26;true;;30000;1112086;185347
BASE/hanoi/iGLsJg;GGP_BASE_PROVER;2015-04-26;true;;30000;228348;7366
BASE/strangeSkirmish/gc1zKA;GGP_BASE_PROVER;2015-04-26;true;;30017;1263;12
BASE/god/qF06gw;GGP_BASE_PROVER;2015-04-26;true;;30003;3287;149
DRESDEN/quad_5x5_8_2/JRTLJg;GGP_BASE_PROVER;2015-04-26;true;;30000;4517;246
BASE/ticTacToeParallel/ymRGPw;GGP_BASE_PROVER;2015-04-26;true;;30000;42272;6091
BASE/haystack/UkweGA;GGP_BASE_PROVER;2015-04-26;true;;30000;1111690;370624
STANFORD/hex/MTqWcw;GGP_BASE_PROVER;2015-04-26;true;;30004;5777;82
STANFORD/ttcc4/Cx9SGw;GGP_BASE_PROVER;2015-04-26;true;;30000;28305;517
STANFORD/chinook/osFbPA;GGP_BASE_PROVER;2015-04-26;true;;30001;16881;422
BASE/asteroids/BKCmPQ;GGP_BASE_PROVER;2015-04-26;true;;30000;241288;5182
BASE/breakthroughSuicide/wZDpIg;GGP_BASE_PROVER;2015-04-26;true;;30000;16319;247
BASE/checkLines/Vop7oQ;GGP_BASE_PROVER;2015-04-26;true;;30000;36260;2351
BASE/survival/YVIjJA;GGP_BASE_PROVER;2015-04-26;true;;30000;859486;736369
BASE/knightfight/SJRkAg;GGP_BASE_PROVER;2015-04-26;true;;30000;87340;8086
STANFORD/eightpuzzle/W_aWbA;GGP_BASE_PROVER;2015-04-26;true;;30000;103809;2076
DRESDEN/lightson2x2/gBHuig;GGP_BASE_PROVER;2015-04-26;true;;30000;174285;17428
STANFORD/multiplebuttonsandlights_9/SqB9BA;GGP_BASE_PROVER;2015-04-26;true;;30000;408728;68121
DRESDEN/hallway/0H4l-Q;GGP_BASE_PROVER;2015-04-26;true;;30001;11412;380
BASE/escortLatch/mX9BjQ;GGP_BASE_PROVER;2015-04-26;true;;30000;25162;427
BASE/chickentictactoe/DSlZCA;GGP_BASE_PROVER;2015-04-26;true;;30000;88026;12396
BASE/skirmish/Y_psYQ;GGP_BASE_PROVER;2015-04-26;true;;30014;1339;13
BASE/ticTacToe/JRFsaQ;GGP_BASE_PROVER;2015-04-26;true;;30000;103993;13662
BASE/circlesolitaire/azuQFQ;GGP_BASE_PROVER;2015-04-26;true;;30000;214778;20926
BASE/pentagoSuicide/SBgNhw;GGP_BASE_PROVER;2015-04-26;true;;30006;13907;254
DRESDEN/checkers/jIDMIg;GGP_BASE_PROVER;2015-04-26;true;;30001;7362;73
BASE/tictactoe2/bhrDoQ;GGP_BASE_PROVER;2015-04-26;true;;30000;92562;12150
DRESDEN/Runners/3bOCQw;GGP_BASE_PROVER;2015-04-26;true;;30000;460657;9402
DRESDEN/quad_5x5/JAEP5g;GGP_BASE_PROVER;2015-04-26;true;;30042;2715;189
STANFORD/freeforall/Lfp40Q;GGP_BASE_PROVER;2015-04-26;true;;30000;49923;1664
BASE/ad_game_2x2/D0aWqg;GGP_BASE_PROVER;2015-04-26;true;;30000;24392;12773
BASE/simultaneousWin2/PfjRjw;GGP_BASE_PROVER;2015-04-26;true;;30000;32616;509
DRESDEN/endgame/IJhh3Q;GGP_BASE_PROVER;2015-04-26;true;;30000;12638;902
STANFORD/tictactoe3/X7myng;GGP_BASE_PROVER;2015-04-26;true;;30000;84291;31588
BASE/checkers-suicide-cylinder-mustjump/YeW5Tw;GGP_BASE_PROVER;2015-04-26;true;;30007;5733;129
BASE/firefighter/WJmoPw;GGP_BASE_PROVER;2015-04-26;true;;30000;188894;4258
DRESDEN/nim3/sG_axA;GGP_BASE_PROVER;2015-04-26;true;;30000;232190;17553
BASE/skirmishFinal2/gdB62Q;GGP_BASE_PROVER;2015-04-26;true;;30015;1910;32
DRESDEN/babel/WdSW4A;GGP_BASE_PROVER;2015-04-26;true;;30002;9237;461
BASE/breakthroughHoles/nZk0Sg;GGP_BASE_PROVER;2015-04-26;true;;30000;22178;355
DRESDEN/checkers-suicide-cylinder-mustjump/L2BYWg;GGP_BASE_PROVER;2015-04-26;true;;30001;5729;129
BASE/reversi/d8UMeA;GGP_BASE_PROVER;2015-04-26;true;;30007;917;15
DRESDEN/towerworld/HCX34w;GGP_BASE_PROVER;2015-04-26;true;;30008;1212;2
BASE/amazons_10x10/Bun8dA;GGP_BASE_PROVER;2015-04-26;true;;30001;9083;67
STANFORD/madness/UO_B3A;GGP_BASE_PROVER;2015-04-26;true;;30010;1301;22
BASE/ruleDepthExponential/UamhHQ;GGP_BASE_PROVER;2015-04-26;true;;47447;29008;14480
STANFORD/rainbow/_4qNSQ;GGP_BASE_PROVER;2015-04-26;true;;30000;272718;45453
DRESDEN/8puzzle/8fKC2w;GGP_BASE_PROVER;2015-04-26;true;;30000;99952;1665
BASE/smallest_4player/ADDROA;GGP_BASE_PROVER;2015-04-26;true;;30000;114355;4859
DRESDEN/pancakes/hl9aiQ;GGP_BASE_PROVER;2015-04-26;true;;30000;675812;17040
BASE/eightPuzzle/vLrgFg;GGP_BASE_PROVER;2015-04-26;true;;30000;101367;1689
DRESDEN/CatchMeIfYouCanTest/CX18rA;GGP_BASE_PROVER;2015-04-26;true;;30000;210132;6187
DRESDEN/ticblock/Z2yNWQ;GGP_BASE_PROVER;2015-04-26;true;;30000;53839;3254
BASE/blocksWorldSerial/Wyg96Q;GGP_BASE_PROVER;2015-04-26;true;;30000;111760;18626
BASE/kalaha6x2x4/XS81Mg;GGP_BASE_PROVER;2015-04-26;true;;30000;68805;380
DRESDEN/cube_2x2x2/fp-34Q;GGP_BASE_PROVER;2015-04-26;true;;30000;75651;6311
DRESDEN/guess/PhxGhg;GGP_BASE_PROVER;2015-04-26;true;;30000;24049;2687
BASE/catcha_mouse/cHv4dw;GGP_BASE_PROVER;2015-04-26;true;;30000;42564;3209
DRESDEN/uf20-01.cnf.SAT/42Rs8A;GGP_BASE_PROVER;2015-04-26;true;;30000;31220;1561
DRESDEN/SC_TestOnly_enabled/09o7gQ;GGP_BASE_PROVER;2015-04-26;true;;30000;109505;12167
BASE/pawnToQueen/-O1_JA;GGP_BASE_PROVER;2015-04-26;true;;30018;704;54
BASE/2pttc/unkkYA;GGP_BASE_PROVER;2015-04-26;true;;30000;47886;1730
DRESDEN/smallest/9kaGFw;GGP_BASE_PROVER;2015-04-26;true;;30000;76106;3188
DRESDEN/logistics/fPru1Q;GGP_BASE_PROVER;2015-04-26;true;;30000;50444;1008
DRESDEN/vacuumcleaner_random_big/DwzFaQ;GGP_BASE_PROVER;2015-04-26;true;;30000;78462;13240
STANFORD/sudoku/oJ1qyQ;GGP_BASE_PROVER;2015-04-26;true;;30017;749;18
BASE/brain_teaser_extended/ZDp94A;GGP_BASE_PROVER;2015-04-26;true;;30000;120608;8040
BASE/laikLee_hex/zbyscQ;GGP_BASE_PROVER;2015-04-26;true;;33608;4733;226
BASE/gt_two_thirds_6p/867v3Q;GGP_BASE_PROVER;2015-04-26;true;;30000;17767;17767
DRESDEN/peg_bugfixed/u_B7MA;GGP_BASE_PROVER;2015-04-26;true;;30000;22074;910
BASE/kalaha_2009/dRiN3g;GGP_BASE_PROVER;2015-04-26;true;;30000;72424;862
BASE/sudokuGrade1/tDRNRw;GGP_BASE_PROVER;2015-04-26;true;;30014;732;20
DRESDEN/snake_2009/zIYLVw;GGP_BASE_PROVER;2015-04-26;true;;30002;12366;754
BASE/chickentoetictac/l57rfQ;GGP_BASE_PROVER;2015-04-26;true;;30000;127567;17901
BASE/cubicup_3player/e2yA_g;GGP_BASE_PROVER;2015-04-26;true;;30001;4797;57
BASE/chineseCheckers6/rREH3A;GGP_BASE_PROVER;2015-04-26;true;;30000;43402;723
DRESDEN/aipsrovers01/qS47Mw;GGP_BASE_PROVER;2015-04-26;true;;30000;132189;4567
BASE/quad_7x7/q-JOXg;GGP_BASE_PROVER;2015-04-26;true;;34461;149;5
DRESDEN/capture_the_king/EQ229Q;GGP_BASE_PROVER;2015-04-26;true;;30008;3627;56
BASE/stateSpaceMedium/3bUoIw;GGP_BASE_PROVER;2015-04-26;true;;30000;364223;40469
DRESDEN/golden_rectangle/1uloXw;GGP_BASE_PROVER;2015-04-26;true;;30001;8482;285
BASE/coins_atomic/AA3SSw;GGP_BASE_PROVER;2015-04-26;true;;30000;9628;3836
DRESDEN/3qbf-5cnf-20var-40cl.2.qdimacs.satlike/724YWg;GGP_BASE_PROVER;2015-04-26;true;;30000;28966;495
BASE/colonelBlotto/jip21A;GGP_BASE_PROVER;2015-04-26;true;;30000;93723;18744
BASE/snake_2009_big/-oRfVw;GGP_BASE_PROVER;2015-04-26;true;;30002;8622;474
DRESDEN/uf20-010.cnf.SAT/5ICbCg;GGP_BASE_PROVER;2015-04-26;true;;30000;32345;1617
DRESDEN/bidding-tictactoe_10coins/mu5VhQ;GGP_BASE_PROVER;2015-04-26;true;;30000;77307;5266
BASE/pancakes88/l2Xaig;GGP_BASE_PROVER;2015-04-26;true;;30000;529611;13242
BASE/ticTacToeLarge/TZC0dg;GGP_BASE_PROVER;2015-04-26;true;;30000;42000;1772
DRESDEN/pentago_2008/hLjVpQ;GGP_BASE_PROVER;2015-04-26;true;;30000;12961;239
BASE/tictactoex9/BI26ow;GGP_BASE_PROVER;2015-04-26;true;;30000;17795;607
BASE/futoshiki4/BaCwSw;GGP_BASE_PROVER;2015-04-26;true;;30000;20718;2202
BASE/asteroidsSerial/id2QkA;GGP_BASE_PROVER;2015-04-26;true;;30000;94920;1021
DRESDEN/Catch-Me-If-You-Can/ghGWrA;GGP_BASE_PROVER;2015-04-26;true;;30000;196483;5720
BASE/gt_staghunt/xPjLRA;GGP_BASE_PROVER;2015-04-26;true;;30000;256780;12839
BASE/cylinder-checkers/hlldmw;GGP_BASE_PROVER;2015-04-26;true;;30000;6579;66
BASE/ttcc4_2player/_aH_Mw;GGP_BASE_PROVER;2015-04-26;true;;30001;23609;597
BASE/lightsOn/MsXu3A;GGP_BASE_PROVER;2015-04-26;true;;30000;243677;19596
DRESDEN/kalaha_2009/gcC8uA;GGP_BASE_PROVER;2015-04-26;true;;30000;70826;851
BASE/duplicateStateMedium/U163eQ;GGP_BASE_PROVER;2015-04-26;true;;30000;237565;26396
BASE/untwistycomplex2/EDPPAQ;GGP_BASE_PROVER;2015-04-26;true;;30000;680466;97209
BASE/pearls/6k_mEQ;GGP_BASE_PROVER;2015-04-26;true;;30000;754780;68616
BASE/crossers3/O0rORg;GGP_BASE_PROVER;2015-04-26;true;;30000;28450;2138
BASE/eotcatcit/AfZSzA;GGP_BASE_PROVER;2015-04-26;true;;30000;100810;13222
BASE/gt_coordination/IVMOzA;GGP_BASE_PROVER;2015-04-26;true;;30000;271132;13556
BASE/ticTacHeavenFC/mrletw;GGP_BASE_PROVER;2015-04-26;true;;30004;6915;246
DRESDEN/blocker/S815zQ;GGP_BASE_PROVER;2015-04-26;true;;30000;106106;13472
DRESDEN/quad/JPe6fg;GGP_BASE_PROVER;2015-04-26;true;;36011;48;1
DRESDEN/checkers-mustjump-torus/cVc3gA;GGP_BASE_PROVER;2015-04-26;true;;30004;5594;125
STANFORD/multiplesukoshi/vLSQPg;GGP_BASE_PROVER;2015-04-26;true;;30004;3701;80
BASE/conn4/va9Y7A;GGP_BASE_PROVER;2015-04-26;true;;30001;17242;806
BASE/ticTacToeNoVars/XT03NA;GGP_BASE_PROVER;2015-04-26;true;;30000;103225;13524
DRESDEN/frogs_and_toads/GjchhQ;GGP_BASE_PROVER;2015-04-26;true;;30000;28107;242
BASE/peg/fJHVWw;GGP_BASE_PROVER;2015-04-26;true;;30000;22325;917
DRESDEN/tictactoe-init1/3ltIBQ;GGP_BASE_PROVER;2015-04-26;true;;30000;96202;27470
DRESDEN/statespacemedium/dVJZ_w;GGP_BASE_PROVER;2015-04-26;true;;30000;362212;40245
DRESDEN/vacuum_cleaner_1/eUNjpw;GGP_BASE_PROVER;2015-04-26;true;;30000;172562;28735
BASE/snake_2008_tweaked/bX0NJQ;GGP_BASE_PROVER;2015-04-26;true;;30000;12850;810
BASE/nineBoardTicTacToe/wRmqqA;GGP_BASE_PROVER;2015-04-26;true;;30003;13123;460
BASE/queens06ug/7Lq3tw;GGP_BASE_PROVER;2015-04-26;true;;30000;79595;13265
DRESDEN/blobwars/ZaMluQ;GGP_BASE_PROVER;2015-04-26;true;;30002;8776;219
BASE/hallway/ckCJOw;GGP_BASE_PROVER;2015-04-26;true;;30000;11439;381
DRESDEN/Zhadu/9zpQ5w;GGP_BASE_PROVER;2015-04-26;true;;30018;1733;43
BASE/mummymaze2p/vpjDdA;GGP_BASE_PROVER;2015-04-26;true;;30000;34305;696
BASE/checkers/rOC3Xg;GGP_BASE_PROVER;2015-04-26;true;;30000;9615;96
DRESDEN/circlesolitaire/ruUilQ;GGP_BASE_PROVER;2015-04-26;true;;30000;215553;20961
BASE/numbertictactoe/rvJ-iQ;GGP_BASE_PROVER;2015-04-26;true;;30000;64155;7966
DRESDEN/skirmish3/3LU8Nw;GGP_BASE_PROVER;2015-04-26;true;;30000;13787;344
BASE/ghostMaze2p/W-NU-w;GGP_BASE_PROVER;2015-04-26;true;;30000;77142;1596
DRESDEN/tictactoelarge/IwXcbg;GGP_BASE_PROVER;2015-04-26;true;;30000;42463;1794
BASE/snake_2008/i6K26g;GGP_BASE_PROVER;2015-04-26;true;;30001;12587;759
BASE/ttcc4_2player_small/Cv72TA;GGP_BASE_PROVER;2015-04-26;true;;30000;35628;2363
BASE/snakeParallel/RCVNtw;GGP_BASE_PROVER;2015-04-26;true;;30000;125230;27193
BASE/crisscross/ICagEg;GGP_BASE_PROVER;2015-04-26;true;;30000;38540;1491
BASE/endgame/jYjfOA;GGP_BASE_PROVER;2015-04-26;true;;30000;18487;1320
DRESDEN/snake_2009_big/DgC1NQ;GGP_BASE_PROVER;2015-04-26;true;;30000;9114;535
DRESDEN/knightfight/4_Ly4w;GGP_BASE_PROVER;2015-04-26;true;;30000;91749;8496
STANFORD/knightstourbig/TQUI2g;GGP_BASE_PROVER;2015-04-26;true;;30000;396988;69452
DRESDEN/merrills/aYEzwA;GGP_BASE_PROVER;2015-04-26;true;;30000;6159;102
BASE/double_tictactoe_dengji/zgaSbA;GGP_BASE_PROVER;2015-04-26;true;;30000;43305;3044
DRESDEN/vacuumcleaner_obstacles_3/4NjSmw;GGP_BASE_PROVER;2015-04-26;true;;30000;21100;3505
DRESDEN/tictactoe_3d_2player/LMuX9w;GGP_BASE_PROVER;2015-04-26;true;;30001;8505;246
DRESDEN/crissrace/KWb9bw;GGP_BASE_PROVER;2015-04-26;true;;30000;26630;593
BASE/hodgepodge/9yjRkw;GGP_BASE_PROVER;2015-04-26;true;;30000;157016;157016
BASE/nim2/eF2Qqw;GGP_BASE_PROVER;2015-04-26;true;;30000;260334;29355
BASE/queens/HyJJnQ;GGP_BASE_PROVER;2015-04-26;true;;30006;14820;1482
DRESDEN/god/2EDD5w;GGP_BASE_PROVER;2015-04-26;true;;30004;3261;144
DRESDEN/skirmish/RjGQYQ;GGP_BASE_PROVER;2015-04-26;true;;30001;7980;199
BASE/nim1/hin2Qw;GGP_BASE_PROVER;2015-04-26;true;;30000;288578;42046
BASE/blocks/xIV5hQ;GGP_BASE_PROVER;2015-04-26;true;;30000;252856;84285
BASE/merrills/pku8Tg;GGP_BASE_PROVER;2015-04-26;true;;30002;6030;100
DRESDEN/pancakes88/aD3E7g;GGP_BASE_PROVER;2015-04-26;true;;30000;512233;12807
STANFORD/tictactoe5/WFRReg;GGP_BASE_PROVER;2015-04-26;true;;30000;94530;26013
BASE/aipsrovers01/4C4jsw;GGP_BASE_PROVER;2015-04-26;true;;30000;132007;4559
DRESDEN/knightstour/cGISAA;GGP_BASE_PROVER;2015-04-26;true;;30000;439871;90597
BASE/knightazons/apnJBQ;GGP_BASE_PROVER;2015-04-26;true;;30002;7646;115
BASE/majorities/ibJzSQ;GGP_BASE_PROVER;2015-04-26;true;;30006;4863;91
BASE/connect4/50bOyw;GGP_BASE_PROVER;2015-04-26;true;;30000;13605;621
BASE/2pffa/6oHijA;GGP_BASE_PROVER;2015-04-26;true;;30000;49903;1663
DRESDEN/quad_7x7/q-JOXg;GGP_BASE_PROVER;2015-04-26;true;;39366;66;2
DRESDEN/chinesecheckers1/Y-ftaA;GGP_BASE_PROVER;2015-04-26;true;;30000;59826;2106
DRESDEN/amazons/dNB28A;GGP_BASE_PROVER;2015-04-26;true;;30024;1122;16
DRESDEN/Travelers-Dilemma/PvZwYw;GGP_BASE_PROVER;2015-04-26;true;;30000;440601;44060
DRESDEN/connect4/T0-rHQ;GGP_BASE_PROVER;2015-04-26;true;;30001;13666;642
DRESDEN/cubicup/SBn_lw;GGP_BASE_PROVER;2015-04-26;true;;30000;10372;185
BASE/knightThrough/gcwFjA;GGP_BASE_PROVER;2015-04-26;true;;30000;33169;997
BASE/futoshiki6/JmvXNA;GGP_BASE_PROVER;2015-04-26;true;;30002;6223;303
STANFORD/untwistycomplex/HTWEwg;GGP_BASE_PROVER;2015-04-26;true;;30000;366696;40744
BASE/chineseCheckers1/gqtwHw;GGP_BASE_PROVER;2015-04-26;true;;30000;112008;3963
DRESDEN/3qbf-5cnf-20var-40cl.1.qdimacs.SAT/2034pg;GGP_BASE_PROVER;2015-04-26;true;;30000;29584;510
STANFORD/pilgrimage/ObRZnQ;GGP_BASE_PROVER;2015-04-26;true;;30001;19123;261
BASE/hanoi_6_disks/MeubgQ;GGP_BASE_PROVER;2015-04-26;true;;30000;168603;47465
BASE/qyshinsu/R08Lzw;GGP_BASE_PROVER;2015-04-26;true;;30002;2908;118
BASE/checkersTiny/Lr48cg;GGP_BASE_PROVER;2015-04-26;true;;30001;17447;289
DRESDEN/vacuumcleaner_obstacles_1/CqS-7A;GGP_BASE_PROVER;2015-04-26;true;;30000;149274;24759
DRESDEN/tictactoe/BTTzPw;GGP_BASE_PROVER;2015-04-26;true;;30000;102733;13467
DRESDEN/blocks/vg0DRw;GGP_BASE_PROVER;2015-04-26;true;;30000;263075;87691
DRESDEN/laikLee_hex/ZeP3QQ;GGP_BASE_PROVER;2015-04-26;true;;30015;3607;171
BASE/cittaceot/fDxhXg;GGP_BASE_PROVER;2015-04-26;true;;30000;29555;1366
DRESDEN/3pffa/0YrmQw;GGP_BASE_PROVER;2015-04-26;true;;30000;49622;1654
STANFORD/trifecta/ss1kyQ;GGP_BASE_PROVER;2015-04-26;true;;30000;101943;13419
DRESDEN/bomberman2p/x4h6jQ;GGP_BASE_PROVER;2015-04-26;true;;30000;37502;4778
BASE/speedChess/bPnisA;GGP_BASE_PROVER;2015-04-26;true;;30004;4746;43
BASE/pawnWhopping/Ypc_6Q;GGP_BASE_PROVER;2015-04-26;true;;30000;19720;577
BASE/hexPie/48CH6Q;GGP_BASE_PROVER;2015-04-26;true;;30005;5848;82
DRESDEN/smallest_4player/ADDROA;GGP_BASE_PROVER;2015-04-26;true;;30000;116416;4935
STANFORD/untwistycorridor/EDPPAQ;GGP_BASE_PROVER;2015-04-26;true;;30000;705626;100803
BASE/wargame02/BkVqqQ;GGP_BASE_PROVER;2015-04-26;true;;30001;13184;4391
STANFORD/dualrainbow/G3OnRQ;GGP_BASE_PROVER;2015-04-26;true;;30000;139719;23286
BASE/mummyMaze2p_2007/YGA3Vw;GGP_BASE_PROVER;2015-04-26;true;;30000;49051;1053
BASE/queens08ug/kJ_ZFQ;GGP_BASE_PROVER;2015-04-26;true;;30000;49434;6179
STANFORD/sukoshi/4LYZZQ;GGP_BASE_PROVER;2015-04-26;true;;30000;52455;9649
BASE/golden_rectangle/_nYzfw;GGP_BASE_PROVER;2015-04-26;true;;30000;9003;303
DRESDEN/knightwar/7hhAqg;GGP_BASE_PROVER;2015-04-26;true;;30000;50467;5875
BASE/queens08lg/Ru7eqQ;GGP_BASE_PROVER;2015-04-26;true;;30001;10448;1692
DRESDEN/uf20-020.cnf.SAT/hDrW_A;GGP_BASE_PROVER;2015-04-26;true;;30000;31699;1584
BASE/max_knights/2fq3Ag;GGP_BASE_PROVER;2015-04-26;true;;30000;35925;6825
DRESDEN/checkers-mustjump/HUr33w;GGP_BASE_PROVER;2015-04-26;true;;30002;7185;141
BASE/pegEuro/5awwhg;GGP_BASE_PROVER;2015-04-26;true;;30001;18105;700
BASE/sudokuGrade6E/ihYFZA;GGP_BASE_PROVER;2015-04-26;true;;30019;728;15
DRESDEN/chinesecheckers6-simultaneous/gPPGUw;GGP_BASE_PROVER;2015-04-26;true;;30000;10314;441
DRESDEN/kitten_escapes_from_fire/uW-YiA;GGP_BASE_PROVER;2015-04-26;true;;30000;147108;17728
BASE/blokbox_simple/JBx4bg;GGP_BASE_PROVER;2015-04-26;true;;31652;26;1
DRESDEN/lightsout/XgLpzQ;GGP_BASE_PROVER;2015-04-26;true;;30000;36539;1826
DRESDEN/tictactoelargesuicide/6J4DeA;GGP_BASE_PROVER;2015-04-26;true;;30001;45185;1898
DRESDEN/knightazons/02I8BQ;GGP_BASE_PROVER;2015-04-26;true;;30001;7985;121
BASE/tictactoe_3d_6player/d7KSwg;GGP_BASE_PROVER;2015-04-26;true;;30000;7269;74
DRESDEN/nim1/M9BALA;GGP_BASE_PROVER;2015-04-26;true;;30000;285767;41611
BASE/skirmishHoles/AUCxCA;GGP_BASE_PROVER;2015-04-26;true;;30012;1416;14
DRESDEN/roshambo2/jgSlkQ;GGP_BASE_PROVER;2015-04-26;true;;30000;408740;48113
BASE/checkers-newgoals/0XkFiA;GGP_BASE_PROVER;2015-04-26;true;;30001;6984;70
DRESDEN/battlebrushes/QHXV4A;GGP_BASE_PROVER;2015-04-26;true;;30001;2766;145
DRESDEN/racer/vk_ZBA;GGP_BASE_PROVER;2015-04-26;true;;30000;66092;4803
BASE/gt_two_thirds_2p/1APDGg;GGP_BASE_PROVER;2015-04-26;true;;30000;75325;75325
BASE/sudokuGrade2/u80Tfw;GGP_BASE_PROVER;2015-04-26;true;;30017;763;20
BASE/chinook/XQh0IQ;GGP_BASE_PROVER;2015-04-26;true;;30000;18261;620
STANFORD/duidoku/3SoMaA;GGP_BASE_PROVER;2015-04-26;true;;30048;720;17
DRESDEN/blocksworldparallel/2JfVaw;GGP_BASE_PROVER;2015-04-26;true;;30000;86316;28772
DRESDEN/point_grab/r5DPmQ;GGP_BASE_PROVER;2015-04-26;true;;30000;418561;13952
BASE/minichess/8NQEiA;GGP_BASE_PROVER;2015-04-26;true;;30000;50421;16807
DRESDEN/2player_normal_form_2010/NG_Kdg;GGP_BASE_PROVER;2015-04-26;true;;30000;183407;183407
DRESDEN/bidding-tictactoe/yW5vTA;GGP_BASE_PROVER;2015-04-26;true;;30000;80553;5506
BASE/checkersSmall/SYmq8w;GGP_BASE_PROVER;2015-04-26;true;;30002;12751;136
DRESDEN/statespacesmall/h-NqjA;GGP_BASE_PROVER;2015-04-26;true;;30000;507719;126929
BASE/connectFourSimultaneous/7ITr3g;GGP_BASE_PROVER;2015-04-26;true;;30000;14469;798
STANFORD/hunter/14dD-g;GGP_BASE_PROVER;2015-04-26;true;;30000;126586;9041
